AreaID,Year,FG_num,FG_name,mean_density,n_strata_contributing,n_samples_total
7,2006,44,Flatfishes,0.281004429988852,4,67
7,2006,53,No commercial small demersal fish,0.119161091972176,4,67
7,2006,35,Sparidae+,0.853449193297613,4,67
7,2006,40,Scorpaenidae+,0.561498188554934,4,67
7,2006,28,European conger,0.0475175275253004,4,67
7,2006,45,Other commercial medium demersal fish,0.0763768957301975,4,67
7,2006,36,White seabream,0.00108077290965479,1,12
7,2006,37,Common two-banded seabream,0.000407207860998256,1,12
7,2006,63,Other benthic cephalopods,0.204676581088922,4,67
7,2006,21,European anchovy juv.,0.578303086291022,3,56
7,2006,48,Mugilidae,0.0315016991077381,1,12
7,2006,29,European hake juv.,0.235992740743114,4,67
7,2006,50,Red mullet,0.0310176572595661,3,56
7,2006,51,Surmullet,0.00461282319317849,4,67
7,2006,60,Coastal benthic cephalopods,0.103193866000502,3,56
7,2006,34,Common pandora,0.0237969491135361,3,56
7,2006,58,Rays and skates,0.125977307629591,4,67
7,2006,19,European sardine adult,1.9027071579928,3,56
7,2006,16,Mackerels,0.352414895424774,3,56
7,2006,39,Red scorpionfish,0.00607056538124532,4,67
7,2006,43,Labridae and serranidae+,0.0526755436676281,3,56
7,2006,24,Other small pelagic fish,0.766949073613052,3,56
7,2006,73,Other commercial decapods,0.00187309277656191,3,56
7,2006,59,Torpedos,0.0112607779331895,3,56
7,2006,17,Horse mackerels,9.46705701926574,4,67
7,2006,32,Poor cod,0.681901665611992,4,67
7,2007,61,Benthopelagic cephalopods,0.0488674683859476,4,67
7,2007,18,Other medium pelagic fishes,0.105798091100384,3,56
7,2007,46,No commercial medium demersal fish,0.0509909728396127,4,67
7,2007,44,Flatfishes,0.348108110586192,4,67
7,2007,65,Gastropods,0.000244441234447854,2,45
7,2007,35,Sparidae+,0.648772855272816,4,67
7,2007,53,No commercial small demersal fish,0.15697614487848,4,67
7,2007,40,Scorpaenidae+,0.570008901814817,4,67
7,2007,28,European conger,0.0923640056167141,4,67
7,2007,45,Other commercial medium demersal fish,0.116895114637393,4,67
7,2007,37,Common two-banded seabream,0.0125811414660918,2,25
7,2007,63,Other benthic cephalopods,0.197266714255287,4,67
7,2007,21,European anchovy juv.,1.33895440940801,3,56
7,2007,48,Mugilidae,0.119165415423944,1,14
7,2007,29,European hake juv.,0.588711505102569,4,67
7,2007,50,Red mullet,0.0975264944652147,3,56
7,2007,51,Surmullet,0.0107104189197498,4,67
7,2007,60,Coastal benthic cephalopods,0.0562833944696222,3,56
7,2007,34,Common pandora,0.0193859849263851,3,56
7,2007,58,Rays and skates,0.0540782979429751,3,56
7,2007,19,European sardine adult,3.12951709879108,3,56
7,2007,16,Mackerels,0.375034898837888,3,56
7,2007,43,Labridae and serranidae+,0.070385824304114,4,67
7,2007,24,Other small pelagic fish,0.372149096385163,2,45
7,2007,73,Other commercial decapods,0.00352020690805437,2,25
7,2007,59,Torpedos,0.00488240446196345,3,56
7,2007,17,Horse mackerels,12.0925337345667,4,67
7,2007,32,Poor cod,0.689275869478698,3,56
7,2008,74,Non-commercial decapods,0.012680772193897,3,44
7,2008,61,Benthopelagic cephalopods,0.0993621599486871,4,53
7,2008,46,No commercial medium demersal fish,0.0492881820476426,3,43
7,2008,44,Flatfishes,0.629630215654868,4,53
7,2008,53,No commercial small demersal fish,0.127854046836789,4,53
7,2008,35,Sparidae+,4.65848766108467,4,53
7,2008,40,Scorpaenidae+,0.75598115251484,4,53
7,2008,28,European conger,0.0875281028407287,4,53
7,2008,45,Other commercial medium demersal fish,0.0862718514852086,4,53
7,2008,37,Common two-banded seabream,0.00317204150843038,2,34
7,2008,63,Other benthic cephalopods,0.104773125170128,4,53
7,2008,21,European anchovy juv.,0.948199587608674,3,43
7,2008,48,Mugilidae,0.109844818843068,1,11
7,2008,27,Anglerfish,0.454972359332112,4,53
7,2008,29,European hake juv.,1.62086763980446,4,53
7,2008,50,Red mullet,0.0637558705471906,3,43
7,2008,51,Surmullet,0.00639767831726501,4,53
7,2008,60,Coastal benthic cephalopods,0.0548319281519237,3,44
7,2008,34,Common pandora,0.0353695746168693,3,43
7,2008,58,Rays and skates,0.167871864203051,4,53
7,2008,19,European sardine adult,1.92134181197023,3,43
7,2008,16,Mackerels,0.294370073201876,3,43
7,2008,39,Red scorpionfish,0.000403958712656519,2,34
7,2008,55,Small-spotted catshark,0.0709171653708307,4,53
7,2008,43,Labridae and serranidae+,0.0780435138345867,4,53
7,2008,18,Other medium pelagic fishes,0.0261633584231311,1,11
7,2008,24,Other small pelagic fish,0.243381804597102,3,43
7,2008,17,Horse mackerels,14.2815778884942,4,53
7,2008,32,Poor cod,0.581825180932724,3,43
7,2009,61,Benthopelagic cephalopods,0.0707474752802989,4,62
7,2009,18,Other medium pelagic fishes,0.024269185600454,2,38
7,2009,74,Non-commercial decapods,0.0225368519910733,4,62
7,2009,46,No commercial medium demersal fish,0.0369714969348876,3,51
7,2009,44,Flatfishes,0.499775491072008,4,62
7,2009,65,Gastropods,0.000366047700985173,1,11
7,2009,35,Sparidae+,0.780979660679715,4,62
7,2009,53,No commercial small demersal fish,0.127653280312228,4,62
7,2009,40,Scorpaenidae+,0.720291210010963,4,62
7,2009,28,European conger,0.0634017779691369,4,62
7,2009,45,Other commercial medium demersal fish,0.103116201010433,4,62
7,2009,36,White seabream,0.00139737732185844,1,11
7,2009,63,Other benthic cephalopods,0.227770903361151,4,62
7,2009,21,European anchovy juv.,2.60781081985996,3,51
7,2009,73,Other commercial decapods,0.00725880448381781,2,22
7,2009,48,Mugilidae,0.140163392079756,1,11
7,2009,27,Anglerfish,0.762902500433752,4,62
7,2009,29,European hake juv.,0.754062187716837,4,62
7,2009,50,Red mullet,0.076911910864536,4,62
7,2009,51,Surmullet,0.018081581926173,4,62
7,2009,60,Coastal benthic cephalopods,0.0840512405455147,3,49
7,2009,34,Common pandora,0.0239185745090168,3,51
7,2009,64,Bivalves,0.0011140133552404,2,38
7,2009,58,Rays and skates,0.154067932094201,4,62
7,2009,19,European sardine adult,1.79507952766154,3,51
7,2009,16,Mackerels,0.142613404695487,3,51
7,2009,39,Red scorpionfish,0.00542116130044539,4,62
7,2009,43,Labridae and serranidae+,0.0747783346174804,4,62
7,2009,24,Other small pelagic fish,1.93184763172598,3,51
7,2009,59,Torpedos,0.0180868625223452,3,51
7,2009,17,Horse mackerels,8.71427869892226,4,62
7,2009,32,Poor cod,0.351539407443776,4,62
7,2010,61,Benthopelagic cephalopods,0.0706430961731056,4,58
7,2010,18,Other medium pelagic fishes,0.00614241925087698,1,12
7,2010,74,Non-commercial decapods,0.0339146483590114,4,58
7,2010,44,Flatfishes,0.295009390542678,4,58
7,2010,53,No commercial small demersal fish,0.223152982451367,4,58
7,2010,65,Gastropods,0.000206547673384436,2,40
7,2010,35,Sparidae+,4.19002556879451,4,58
7,2010,46,No commercial medium demersal fish,0.0466061288072795,4,58
7,2010,28,European conger,0.0359876897557135,4,58
7,2010,45,Other commercial medium demersal fish,0.0839406297619742,4,58
7,2010,37,Common two-banded seabream,0.0438920128766725,1,12
7,2010,63,Other benthic cephalopods,0.141016907594535,4,58
7,2010,21,European anchovy juv.,3.62468042553169,4,58
7,2010,40,Scorpaenidae+,0.533234784428045,4,58
7,2010,48,Mugilidae,0.0217456222272411,2,40
7,2010,27,Anglerfish,0.415905187955547,4,58
7,2010,29,European hake juv.,0.409335242683776,4,58
7,2010,50,Red mullet,0.102240378382805,3,50
7,2010,60,Coastal benthic cephalopods,0.0535822947721449,3,50
7,2010,34,Common pandora,0.0262418843683359,3,50
7,2010,58,Rays and skates,0.0647446382102657,3,50
7,2010,19,European sardine adult,1.49814021534532,4,58
7,2010,16,Mackerels,0.191786053547925,2,40
7,2010,43,Labridae and serranidae+,0.0668057584959152,3,50
7,2010,24,Other small pelagic fish,4.56558298351193,4,58
7,2010,73,Other commercial decapods,0.00335037506681286,3,50
7,2010,59,Torpedos,0.0214949356327235,3,50
7,2010,17,Horse mackerels,5.4215962821481,4,58
7,2010,32,Poor cod,0.261466915440211,4,58
7,2011,74,Non-commercial decapods,0.0195685390431201,4,65
7,2011,18,Other medium pelagic fishes,0.0536774697944152,2,43
7,2011,44,Flatfishes,0.269271868098815,4,65
7,2011,35,Sparidae+,1.99343672317031,4,65
7,2011,53,No commercial small demersal fish,0.176081268846666,4,65
7,2011,46,No commercial medium demersal fish,0.04761198772162,4,65
7,2011,40,Scorpaenidae+,0.491404845153907,4,65
7,2011,28,European conger,0.0300313276952153,4,65
7,2011,38,Common dentex,0.000843132300202429,1,12
7,2011,37,Common two-banded seabream,0.00374765355729493,1,12
7,2011,63,Other benthic cephalopods,0.121227384735886,4,65
7,2011,21,European anchovy juv.,9.64705356228891,3,54
7,2011,61,Benthopelagic cephalopods,0.0492320052829125,4,65
7,2011,48,Mugilidae,0.0130937599984426,1,12
7,2011,27,Anglerfish,0.401923854738134,4,65
7,2011,29,European hake juv.,0.283565769354832,4,65
7,2011,50,Red mullet,0.0716617661084711,4,65
7,2011,51,Surmullet,0.013444081588101,4,65
7,2011,60,Coastal benthic cephalopods,0.098988448624369,4,65
7,2011,34,Common pandora,0.030060485446128,3,54
7,2011,58,Rays and skates,0.14192735945907,4,65
7,2011,19,European sardine adult,4.22450517184076,3,54
7,2011,16,Mackerels,0.280603654230777,3,54
7,2011,39,Red scorpionfish,0.0108715734347884,2,43
7,2011,43,Labridae and serranidae+,0.062551559894558,4,65
7,2011,24,Other small pelagic fish,28.0722684454902,3,54
7,2011,73,Other commercial decapods,0.000674536358897138,2,43
7,2011,17,Horse mackerels,8.10873766350688,4,65
7,2011,32,Poor cod,0.380552525280491,4,65
7,2011,45,Other commercial medium demersal fish,0.0502946819684173,4,65
7,2012,64,Bivalves,0.00706618708108984,3,55
7,2012,78,Other macro-benthos,0.224794743913816,4,65
7,2012,74,Non-commercial decapods,0.183993770972012,4,65
7,2012,82,Other corals and gorgonians,0.0101806666027398,3,55
7,2012,61,Benthopelagic cephalopods,0.0614126212408798,4,65
7,2012,18,Other medium pelagic fishes,0.0319555885422681,2,44
7,2012,65,Gastropods,0.00553751930515797,4,65
7,2012,44,Flatfishes,0.296109034895679,4,65
7,2012,53,No commercial small demersal fish,0.106689861114436,4,65
7,2012,35,Sparidae+,1.47619994276902,4,65
7,2012,46,No commercial medium demersal fish,0.0671785654052461,3,55
7,2012,28,European conger,0.0307356503980771,4,65
7,2012,45,Other commercial medium demersal fish,0.0570971869806205,4,65
7,2012,36,White seabream,0.00201029656398692,1,12
7,2012,37,Common two-banded seabream,0.000241444009134912,1,12
7,2012,63,Other benthic cephalopods,0.200745545162516,4,65
7,2012,21,European anchovy juv.,0.591370114582229,3,55
7,2012,40,Scorpaenidae+,0.549026194609961,4,65
7,2012,77,Sea cucumbers,0.0541215964076111,3,55
7,2012,48,Mugilidae,0.0839290363612737,1,12
7,2012,27,Anglerfish,0.28788861857174,4,65
7,2012,29,European hake juv.,0.274301871646727,4,65
7,2012,50,Red mullet,0.0805538583365983,4,65
7,2012,60,Coastal benthic cephalopods,0.144417189487953,3,55
7,2012,34,Common pandora,0.0268173827819073,3,55
7,2012,81,Red coral,0.00612906090330608,3,55
7,2012,58,Rays and skates,0.0590824757040024,4,65
7,2012,19,European sardine adult,0.625202941240909,3,55
7,2012,16,Mackerels,0.0578820965282874,2,44
7,2012,43,Labridae and serranidae+,0.0733887121479324,4,65
7,2012,24,Other small pelagic fish,5.32371670179992,3,55
7,2012,73,Other commercial decapods,0.00643942401209165,2,44
7,2012,59,Torpedos,0.00270833185924465,3,55
7,2012,17,Horse mackerels,4.57783963820809,4,65
7,2012,32,Poor cod,0.298574649394645,4,65
7,2013,64,Bivalves,0.00799835387254895,4,64
7,2013,78,Other macro-benthos,0.478715661942687,4,64
7,2013,74,Non-commercial decapods,0.116791335531305,4,64
7,2013,82,Other corals and gorgonians,0.00516479906443261,3,53
7,2013,61,Benthopelagic cephalopods,0.117842724079976,4,64
7,2013,65,Gastropods,0.00456725284712958,4,64
7,2013,44,Flatfishes,0.492959909239999,4,64
7,2013,53,No commercial small demersal fish,0.156026467487345,4,64
7,2013,35,Sparidae+,1.76163426598867,4,64
7,2013,46,No commercial medium demersal fish,0.0872202438094345,4,64
7,2013,40,Scorpaenidae+,0.617651697393222,4,64
7,2013,28,European conger,0.0224410602099697,4,64
7,2013,37,Common two-banded seabream,0.00389516196573001,1,12
7,2013,75,Purple sea urchin,0.0235810464493614,4,64
7,2013,63,Other benthic cephalopods,0.214584025973723,4,64
7,2013,21,European anchovy juv.,1.04274724426735,3,53
7,2013,81,Red coral,0.0152438381591621,4,64
7,2013,45,Other commercial medium demersal fish,0.0859592125635581,4,64
7,2013,77,Sea cucumbers,0.0410452018528056,4,64
7,2013,79,Jellyfish,0.0306911890571679,4,64
7,2013,48,Mugilidae,0.03366968283287,2,42
7,2013,27,Anglerfish,0.466074089876869,4,64
7,2013,73,Other commercial decapods,0.00107661344056124,2,23
7,2013,29,European hake juv.,0.627428701499717,4,64
7,2013,50,Red mullet,0.131949169625252,3,53
7,2013,60,Coastal benthic cephalopods,0.166102526788518,3,53
7,2013,34,Common pandora,0.0511978358527787,3,53
7,2013,58,Rays and skates,0.118613596626677,4,64
7,2013,19,European sardine adult,2.00580966309472,3,53
7,2013,16,Mackerels,0.321761821625818,2,42
7,2013,43,Labridae and serranidae+,0.0918240173495624,4,64
7,2013,24,Other small pelagic fish,18.502690929934,3,53
7,2013,59,Torpedos,0.00888163446351959,2,42
7,2013,17,Horse mackerels,2.59498146245181,4,64
7,2013,32,Poor cod,0.56009158539017,4,64
7,2014,64,Bivalves,0.0152614941362947,3,54
7,2014,78,Other macro-benthos,0.405116829825533,4,64
7,2014,74,Non-commercial decapods,0.104984960906054,4,64
7,2014,82,Other corals and gorgonians,0.00514701331021066,3,54
7,2014,61,Benthopelagic cephalopods,0.110058259376593,4,64
7,2014,18,Other medium pelagic fishes,0.0253141641674792,2,43
7,2014,65,Gastropods,0.00487626656663547,4,64
7,2014,44,Flatfishes,0.27828602386343,4,64
7,2014,79,Jellyfish,0.0086881143638236,4,64
7,2014,35,Sparidae+,1.96388160957383,4,64
7,2014,75,Purple sea urchin,0.0422467108709945,4,64
7,2014,53,No commercial small demersal fish,0.225892288647016,4,64
7,2014,46,No commercial medium demersal fish,0.0713292217361201,4,64
7,2014,40,Scorpaenidae+,0.412507263574715,4,64
7,2014,28,European conger,0.0282610609503517,4,64
7,2014,37,Common two-banded seabream,0.011076595388554,1,12
7,2014,63,Other benthic cephalopods,0.152794869054394,4,64
7,2014,21,European anchovy juv.,5.53133903136396,3,54
7,2014,81,Red coral,0.00252336065716071,4,64
7,2014,77,Sea cucumbers,0.0310113811697423,4,64
7,2014,48,Mugilidae,0.344277382271438,1,12
7,2014,27,Anglerfish,0.444653087221831,4,64
7,2014,29,European hake juv.,0.606403438801268,4,64
7,2014,50,Red mullet,0.150558265947066,3,54
7,2014,60,Coastal benthic cephalopods,0.106417077779674,4,64
7,2014,34,Common pandora,0.0899905573857898,3,54
7,2014,58,Rays and skates,0.275573966547216,4,64
7,2014,19,European sardine adult,2.34157918256438,3,54
7,2014,16,Mackerels,0.322184137783082,3,54
7,2014,43,Labridae and serranidae+,0.0646446506495211,4,64
7,2014,24,Other small pelagic fish,14.1129203847585,3,54
7,2014,73,Other commercial decapods,0.00441861336727886,3,53
7,2014,59,Torpedos,0.0028603301379339,2,43
7,2014,17,Horse mackerels,4.39031085269416,4,64
7,2014,32,Poor cod,0.375575878539216,3,54
7,2015,64,Bivalves,0.0244976492222871,4,64
7,2015,78,Other macro-benthos,0.38404835168944,4,64
7,2015,74,Non-commercial decapods,0.11990388197383,4,64
7,2015,65,Gastropods,0.0102327714070735,4,64
7,2015,82,Other corals and gorgonians,0.00298547834271426,3,54
7,2015,61,Benthopelagic cephalopods,0.058093347898728,4,64
7,2015,18,Other medium pelagic fishes,0.0155108548175106,1,12
7,2015,44,Flatfishes,0.206316249073554,4,64
7,2015,79,Jellyfish,0.0460473945860479,4,64
7,2015,53,No commercial small demersal fish,0.315024542875997,4,64
7,2015,35,Sparidae+,1.55434767164218,4,64
7,2015,75,Purple sea urchin,0.0276624568333491,4,64
7,2015,46,No commercial medium demersal fish,0.0573814340964532,3,54
7,2015,40,Scorpaenidae+,0.38640223289286,4,64
7,2015,28,European conger,0.033737351487441,4,64
7,2015,37,Common two-banded seabream,0.0265735971897937,2,24
7,2015,63,Other benthic cephalopods,0.130393667057728,4,64
7,2015,21,European anchovy juv.,1.21095769723617,3,54
7,2015,81,Red coral,0.00320907733301817,4,64
7,2015,77,Sea cucumbers,0.0344778596476922,4,64
7,2015,48,Mugilidae,0.16162323654069,1,12
7,2015,27,Anglerfish,0.562649173555599,4,64
7,2015,29,European hake juv.,0.26543680090365,4,64
7,2015,50,Red mullet,0.155739693804294,4,64
7,2015,51,Surmullet,0.00766428690396444,4,64
7,2015,60,Coastal benthic cephalopods,0.103076210900276,3,54
7,2015,34,Common pandora,0.0771025410482922,3,54
7,2015,72,European lobster,0.00496360392977593,1,12
7,2015,58,Rays and skates,0.184814958304606,4,64
7,2015,19,European sardine adult,0.52615057297464,3,54
7,2015,16,Mackerels,0.337919101164133,3,54
7,2015,43,Labridae and serranidae+,0.0679027855647721,4,64
7,2015,24,Other small pelagic fish,5.81901958954962,3,54
7,2015,73,Other commercial decapods,0.00482081453761735,3,54
7,2015,59,Torpedos,0.0152907710116028,2,42
7,2015,17,Horse mackerels,10.4599088681322,4,64
7,2015,32,Poor cod,0.171326279306827,3,54
7,2015,45,Other commercial medium demersal fish,0.0804539758155612,4,64
7,2016,74,Non-commercial decapods,0.121462204116275,4,62
7,2016,61,Benthopelagic cephalopods,0.0844263519949459,4,62
7,2016,18,Other medium pelagic fishes,0.0235336127105554,1,12
7,2016,44,Flatfishes,0.180243771373791,4,62
7,2016,35,Sparidae+,0.524225247603774,4,62
7,2016,53,No commercial small demersal fish,0.315451903172906,4,62
7,2016,46,No commercial medium demersal fish,0.0586809791942068,3,54
7,2016,40,Scorpaenidae+,0.357784190359847,4,62
7,2016,28,European conger,0.0205421210595767,4,62
7,2016,37,Common two-banded seabream,0.00381915105108248,1,12
7,2016,63,Other benthic cephalopods,0.112000288392248,4,62
7,2016,21,European anchovy juv.,8.0314064358614,3,54
7,2016,45,Other commercial medium demersal fish,0.0501009277437861,4,62
7,2016,27,Anglerfish,0.40548471117716,4,62
7,2016,29,European hake juv.,0.32061292056548,4,62
7,2016,50,Red mullet,0.184171699929359,4,62
7,2016,51,Surmullet,0.00884176602142944,4,62
7,2016,60,Coastal benthic cephalopods,0.11249713277033,3,54
7,2016,34,Common pandora,0.0724718363007883,3,54
7,2016,66,Deep-water rose shrimp,0.0554322018304627,4,62
7,2016,58,Rays and skates,0.107440584280044,3,31
7,2016,19,European sardine adult,3.00519801121017,3,54
7,2016,16,Mackerels,0.386542855417701,3,54
7,2016,43,Labridae and serranidae+,0.0603107773081145,3,54
7,2016,24,Other small pelagic fish,19.3121711084845,3,54
7,2016,73,Other commercial decapods,0.00848887605268732,3,51
7,2016,17,Horse mackerels,8.06979752351226,4,62
7,2016,32,Poor cod,0.229254412708753,3,54
7,2017,74,Non-commercial decapods,0.0572312285397469,4,65
7,2017,61,Benthopelagic cephalopods,0.0714332876515886,4,65
7,2017,18,Other medium pelagic fishes,0.0054029916132982,1,12
7,2017,44,Flatfishes,0.134838954815091,4,65
7,2017,53,No commercial small demersal fish,0.162978186084212,4,65
7,2017,35,Sparidae+,0.65967462844351,4,65
7,2017,46,No commercial medium demersal fish,0.0402736569240641,3,54
7,2017,28,European conger,0.0228528212337142,4,65
7,2017,37,Common two-banded seabream,0.0069785858894515,1,12
7,2017,63,Other benthic cephalopods,0.126121530878744,4,65
7,2017,21,European anchovy juv.,3.33614588304658,3,54
7,2017,40,Scorpaenidae+,0.236364927501767,4,65
7,2017,48,Mugilidae,0.0572141606252544,1,12
7,2017,27,Anglerfish,0.34452724207088,4,65
7,2017,29,European hake juv.,0.228657231981827,4,65
7,2017,50,Red mullet,0.139815905898602,4,65
7,2017,51,Surmullet,0.00428199122416245,4,65
7,2017,60,Coastal benthic cephalopods,0.12861803814709,3,54
7,2017,34,Common pandora,0.0599486205874948,4,65
7,2017,58,Rays and skates,0.134170675815464,4,65
7,2017,19,European sardine adult,1.0532923435335,3,54
7,2017,16,Mackerels,0.494685825860125,3,54
7,2017,43,Labridae and serranidae+,0.0303807301219827,3,54
7,2017,24,Other small pelagic fish,23.1977422180147,4,65
7,2017,73,Other commercial decapods,0.0158741044597329,3,54
7,2017,17,Horse mackerels,8.94419084262264,4,65
7,2017,32,Poor cod,0.210545883875551,4,65
7,2018,74,Non-commercial decapods,0.184675774573365,4,64
7,2018,61,Benthopelagic cephalopods,0.150183139542991,4,64
7,2018,18,Other medium pelagic fishes,0.00384681834242371,1,12
7,2018,44,Flatfishes,0.309713336039104,4,64
7,2018,35,Sparidae+,0.857337355613584,4,64
7,2018,26,No commercial meso (bathy) pelagic fishes,0.0351025258208995,2,22
7,2018,53,No commercial small demersal fish,0.140611384148007,4,64
7,2018,46,No commercial medium demersal fish,0.0496498668952393,4,64
7,2018,40,Scorpaenidae+,0.299123498256829,4,64
7,2018,28,European conger,0.0172150929208864,4,64
7,2018,63,Other benthic cephalopods,0.13467625342191,4,64
7,2018,21,European anchovy juv.,0.914374553550376,3,54
7,2018,27,Anglerfish,0.316046240016509,4,64
7,2018,29,European hake juv.,0.28074158072569,4,64
7,2018,50,Red mullet,0.157832916578729,4,64
7,2018,51,Surmullet,0.0096602138483629,4,64
7,2018,60,Coastal benthic cephalopods,0.126966952056042,3,54
7,2018,34,Common pandora,0.0397447681498621,3,54
7,2018,58,Rays and skates,0.123776075666163,4,64
7,2018,19,European sardine adult,1.46756051647075,3,54
7,2018,16,Mackerels,0.131206288609941,3,54
7,2018,39,Red scorpionfish,0.00120955026467897,1,12
7,2018,43,Labridae and serranidae+,0.050545208688685,3,54
7,2018,24,Other small pelagic fish,13.7764551660026,3,54
7,2018,73,Other commercial decapods,0.0135659336336614,2,22
7,2018,59,Torpedos,0.00348308002663741,3,54
7,2018,17,Horse mackerels,6.13017654111608,4,64
7,2018,32,Poor cod,0.208690928437655,4,64
7,2018,45,Other commercial medium demersal fish,0.0364830012879233,4,64
7,2019,74,Non-commercial decapods,0.214673644921334,4,69
7,2019,61,Benthopelagic cephalopods,0.117787174704074,4,69
7,2019,18,Other medium pelagic fishes,0.0101706906552063,2,48
7,2019,44,Flatfishes,0.491992309331408,4,69
7,2019,53,No commercial small demersal fish,0.135027758615409,4,69
7,2019,35,Sparidae+,0.697503813272461,4,69
7,2019,46,No commercial medium demersal fish,0.0594478683899692,3,60
7,2019,40,Scorpaenidae+,0.444468234849282,4,69
7,2019,28,European conger,0.0303065383016675,4,69
7,2019,37,Common two-banded seabream,0.00105340041854037,1,12
7,2019,63,Other benthic cephalopods,0.154448656842183,4,69
7,2019,21,European anchovy juv.,1.3913190645141,3,60
7,2019,45,Other commercial medium demersal fish,0.0497095236012162,4,69
7,2019,48,Mugilidae,0.300864907218945,1,12
7,2019,27,Anglerfish,0.475928013062656,4,69
7,2019,29,European hake juv.,0.222381007627969,4,69
7,2019,50,Red mullet,0.145143714969961,3,60
7,2019,60,Coastal benthic cephalopods,0.0934684738513774,2,48
7,2019,34,Common pandora,0.0412193419769032,3,60
7,2019,58,Rays and skates,0.216526190888581,4,69
7,2019,19,European sardine adult,0.820411721951124,3,60
7,2019,16,Mackerels,0.586132188994105,3,60
7,2019,43,Labridae and serranidae+,0.0543858971509406,3,60
7,2019,24,Other small pelagic fish,11.3046433107584,3,60
7,2019,73,Other commercial decapods,0.00837045435999755,2,48
7,2019,59,Torpedos,0.00457796566920782,2,48
7,2019,17,Horse mackerels,17.9178316034347,4,69
7,2019,32,Poor cod,0.284534737326006,4,69
7,2020,61,Benthopelagic cephalopods,0.116695784438076,4,38
7,2020,18,Other medium pelagic fishes,0.00716340729741588,1,10
7,2020,44,Flatfishes,0.325187026170024,4,38
7,2020,53,No commercial small demersal fish,0.751907224568692,4,38
7,2020,35,Sparidae+,0.577908238504471,4,38
7,2020,46,No commercial medium demersal fish,0.0207921053799687,3,36
7,2020,40,Scorpaenidae+,0.264164919787723,4,38
7,2020,28,European conger,0.0230177468816989,4,38
7,2020,74,Non-commercial decapods,0.0509118638894719,2,12
7,2020,37,Common two-banded seabream,0.00105663422317491,1,10
7,2020,63,Other benthic cephalopods,0.0874008414077694,4,38
7,2020,21,European anchovy juv.,7.05808287875054,3,36
7,2020,45,Other commercial medium demersal fish,0.0201711698046292,4,38
7,2020,48,Mugilidae,0.123873108857535,1,10
7,2020,29,European hake juv.,0.30885926287223,4,38
7,2020,50,Red mullet,0.258891742767763,3,36
7,2020,51,Surmullet,0.00770176336608236,3,36
7,2020,60,Coastal benthic cephalopods,0.0199621897935251,2,29
7,2020,34,Common pandora,0.0135099799344613,3,36
7,2020,66,Deep-water rose shrimp,0.0375444184135352,4,38
7,2020,19,European sardine adult,2.13027946071052,3,36
7,2020,16,Mackerels,0.797240659098762,3,36
7,2020,55,Small-spotted catshark,0.0350308647188832,4,38
7,2020,43,Labridae and serranidae+,0.0277230129818911,4,38
7,2020,24,Other small pelagic fish,11.79307935795,3,36
7,2020,73,Other commercial decapods,0.00596846646498646,3,31
7,2020,59,Torpedos,0.00344661661596096,2,29
7,2020,17,Horse mackerels,8.11101525069356,4,38
7,2020,32,Poor cod,0.210463007008424,3,36
7,2021,74,Non-commercial decapods,0.146089126104638,4,65
7,2021,61,Benthopelagic cephalopods,0.103768633712469,4,65
7,2021,18,Other medium pelagic fishes,0.0102867830636036,2,22
7,2021,44,Flatfishes,0.242428025771565,4,65
7,2021,53,No commercial small demersal fish,0.251959803794502,4,65
7,2021,35,Sparidae+,0.818985693920475,4,65
7,2021,46,No commercial medium demersal fish,0.0600107215833685,4,65
7,2021,40,Scorpaenidae+,0.276627344980422,4,65
7,2021,28,European conger,0.0546773140195949,4,65
7,2021,45,Other commercial medium demersal fish,0.042680662121312,4,65
7,2021,37,Common two-banded seabream,0.00312895140751094,3,55
7,2021,63,Other benthic cephalopods,0.170572138380546,4,65
7,2021,21,European anchovy juv.,1.86360525672919,3,55
7,2021,48,Mugilidae,0.0594950205631768,2,44
7,2021,27,Anglerfish,0.297996151213145,4,65
7,2021,29,European hake juv.,0.349095362902874,4,65
7,2021,50,Red mullet,0.317894250494697,4,65
7,2021,51,Surmullet,0.0106091015143033,4,65
7,2021,60,Coastal benthic cephalopods,0.0776897297242043,3,55
7,2021,34,Common pandora,0.109561565353682,3,55
7,2021,58,Rays and skates,0.151992296108915,4,65
7,2021,19,European sardine adult,1.68078537701363,3,55
7,2021,16,Mackerels,1.04099393397213,3,55
7,2021,55,Small-spotted catshark,0.0545135431100395,4,65
7,2021,43,Labridae and serranidae+,0.035642286517688,4,65
7,2021,24,Other small pelagic fish,17.1762864885873,3,55
7,2021,73,Other commercial decapods,0.0186233031407532,3,54
7,2021,59,Torpedos,0.00873382865679992,2,44
7,2021,17,Horse mackerels,17.1582672742463,4,65
7,2021,32,Poor cod,0.178204614051131,3,55
7,2022,74,Non-commercial decapods,0.146536777975611,4,72
7,2022,61,Benthopelagic cephalopods,0.113876415053146,4,72
7,2022,44,Flatfishes,0.326323646540398,4,72
7,2022,35,Sparidae+,2.43772979300411,4,72
7,2022,53,No commercial small demersal fish,0.192401289351905,4,72
7,2022,46,No commercial medium demersal fish,0.0671499130970154,4,72
7,2022,40,Scorpaenidae+,0.259026696673341,4,72
7,2022,28,European conger,0.0127311649159092,4,72
7,2022,37,Common two-banded seabream,0.00272627996105241,2,26
